LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
HUN,LTINT,TOT,PC_PA,M,2008-04,8.02,
HUN,LTINT,TOT,PC_PA,M,2008-05,8.08,
HUN,LTINT,TOT,PC_PA,M,2008-06,8.5,
HUN,LTINT,TOT,PC_PA,M,2008-07,8.11,
HUN,LTINT,TOT,PC_PA,M,2008-08,7.77,
HUN,LTINT,TOT,PC_PA,M,2008-09,7.99,
HUN,LTINT,TOT,PC_PA,M,2008-10,9.57,
HUN,LTINT,TOT,PC_PA,M,2008-11,9.41,
HUN,LTINT,TOT,PC_PA,M,2008-12,8.31,
HUN,LTINT,TOT,PC_PA,M,2009-01,8.76,
HUN,LTINT,TOT,PC_PA,M,2009-02,10.65,
HUN,LTINT,TOT,PC_PA,M,2009-03,11.65,
HUN,LTINT,TOT,PC_PA,M,2009-04,10.63,
HUN,LTINT,TOT,PC_PA,M,2009-05,10.01,
HUN,LTINT,TOT,PC_PA,M,2009-06,10.15,
HUN,LTINT,TOT,PC_PA,M,2009-07,8.81,
HUN,LTINT,TOT,PC_PA,M,2009-08,8.4,
HUN,LTINT,TOT,PC_PA,M,2009-09,7.91,
HUN,LTINT,TOT,PC_PA,M,2009-10,7.45,
HUN,LTINT,TOT,PC_PA,M,2009-11,7.37,
HUN,LTINT,TOT,PC_PA,M,2009-12,7.69,
HUN,LTINT,TOT,PC_PA,M,2010-01,7.62,
HUN,LTINT,TOT,PC_PA,M,2010-02,7.69,
HUN,LTINT,TOT,PC_PA,M,2010-03,7.16,
HUN,LTINT,TOT,PC_PA,M,2010-04,6.57,
HUN,LTINT,TOT,PC_PA,M,2010-05,7.07,
HUN,LTINT,TOT,PC_PA,M,2010-06,7.6,
HUN,LTINT,TOT,PC_PA,M,2010-07,7.39,
HUN,LTINT,TOT,PC_PA,M,2010-08,7.07,
HUN,LTINT,TOT,PC_PA,M,2010-09,7.04,
HUN,LTINT,TOT,PC_PA,M,2010-10,6.87,
HUN,LTINT,TOT,PC_PA,M,2010-11,7.38,
HUN,LTINT,TOT,PC_PA,M,2010-12,7.92,
HUN,LTINT,TOT,PC_PA,M,2011-01,7.7,
HUN,LTINT,TOT,PC_PA,M,2011-02,7.393,
HUN,LTINT,TOT,PC_PA,M,2011-03,7.29,
HUN,LTINT,TOT,PC_PA,M,2011-04,7.05,
HUN,LTINT,TOT,PC_PA,M,2011-05,7.11,
HUN,LTINT,TOT,PC_PA,M,2011-06,7.22,
HUN,LTINT,TOT,PC_PA,M,2011-07,7.351905,
HUN,LTINT,TOT,PC_PA,M,2011-08,7.49,
HUN,LTINT,TOT,PC_PA,M,2011-09,7.64,
HUN,LTINT,TOT,PC_PA,M,2011-10,7.88,
HUN,LTINT,TOT,PC_PA,M,2011-11,8.53,
HUN,LTINT,TOT,PC_PA,M,2011-12,8.97,
HUN,LTINT,TOT,PC_PA,M,2012-01,9.51,
HUN,LTINT,TOT,PC_PA,M,2012-02,8.6,
HUN,LTINT,TOT,PC_PA,M,2012-03,8.73,
HUN,LTINT,TOT,PC_PA,M,2012-04,8.77,
HUN,LTINT,TOT,PC_PA,M,2012-05,8.33,
HUN,LTINT,TOT,PC_PA,M,2012-06,8.3,
HUN,LTINT,TOT,PC_PA,M,2012-07,7.56,
HUN,LTINT,TOT,PC_PA,M,2012-08,7.36,
HUN,LTINT,TOT,PC_PA,M,2012-09,7.28,
HUN,LTINT,TOT,PC_PA,M,2012-10,6.94,
HUN,LTINT,TOT,PC_PA,M,2012-11,6.87,
HUN,LTINT,TOT,PC_PA,M,2012-12,6.44,
HUN,LTINT,TOT,PC_PA,M,2013-01,6.23,
HUN,LTINT,TOT,PC_PA,M,2013-02,6.29,
HUN,LTINT,TOT,PC_PA,M,2013-03,6.38,
HUN,LTINT,TOT,PC_PA,M,2013-04,5.65,
HUN,LTINT,TOT,PC_PA,M,2013-05,5.08,
HUN,LTINT,TOT,PC_PA,M,2013-06,6.02,
HUN,LTINT,TOT,PC_PA,M,2013-07,5.78,
HUN,LTINT,TOT,PC_PA,M,2013-08,6.31,
HUN,LTINT,TOT,PC_PA,M,2013-09,6.16,
HUN,LTINT,TOT,PC_PA,M,2013-10,5.58,
HUN,LTINT,TOT,PC_PA,M,2013-11,5.82,
HUN,LTINT,TOT,PC_PA,M,2013-12,5.78,
HUN,LTINT,TOT,PC_PA,M,2014-01,5.6,
HUN,LTINT,TOT,PC_PA,M,2014-02,6.03,
HUN,LTINT,TOT,PC_PA,M,2014-03,5.83,
HUN,LTINT,TOT,PC_PA,M,2014-04,5.56,
HUN,LTINT,TOT,PC_PA,M,2014-05,5.01,
HUN,LTINT,TOT,PC_PA,M,2014-06,4.5,
HUN,LTINT,TOT,PC_PA,M,2014-07,4.33,
HUN,LTINT,TOT,PC_PA,M,2014-08,4.73,
HUN,LTINT,TOT,PC_PA,M,2014-09,4.59,
HUN,LTINT,TOT,PC_PA,M,2014-10,4.21,
HUN,LTINT,TOT,PC_PA,M,2014-11,3.7,
HUN,LTINT,TOT,PC_PA,M,2014-12,3.62,
HUN,LTINT,TOT,PC_PA,M,2015-01,3.18,
HUN,LTINT,TOT,PC_PA,M,2015-02,3.07,
HUN,LTINT,TOT,PC_PA,M,2015-03,3.29,
HUN,LTINT,TOT,PC_PA,M,2015-04,3.28,
HUN,LTINT,TOT,PC_PA,M,2015-05,3.59,
HUN,LTINT,TOT,PC_PA,M,2015-06,3.86,
HUN,LTINT,TOT,PC_PA,M,2015-07,3.72,
HUN,LTINT,TOT,PC_PA,M,2015-08,3.61,
HUN,LTINT,TOT,PC_PA,M,2015-09,3.5,
HUN,LTINT,TOT,PC_PA,M,2015-10,3.28,
HUN,LTINT,TOT,PC_PA,M,2015-11,3.34,
HUN,LTINT,TOT,PC_PA,M,2015-12,3.47,
HUN,LTINT,TOT,PC_PA,M,2016-01,3.36,
HUN,LTINT,TOT,PC_PA,M,2016-02,3.36,
HUN,LTINT,TOT,PC_PA,M,2016-03,3.13,
HUN,LTINT,TOT,PC_PA,M,2016-04,3.02,
HUN,LTINT,TOT,PC_PA,M,2016-05,3.35,
HUN,LTINT,TOT,PC_PA,M,2016-06,3.31,
HUN,LTINT,TOT,PC_PA,M,2016-07,2.88,
HUN,LTINT,TOT,PC_PA,M,2016-08,2.83,
HUN,LTINT,TOT,PC_PA,M,2016-09,2.88,
HUN,LTINT,TOT,PC_PA,M,2016-10,2.93,
HUN,LTINT,TOT,PC_PA,M,2016-11,3.36,
HUN,LTINT,TOT,PC_PA,M,2016-12,3.31,
HUN,LTINT,TOT,PC_PA,M,2017-01,3.4,
HUN,LTINT,TOT,PC_PA,M,2017-02,3.52,
HUN,LTINT,TOT,PC_PA,M,2017-03,3.48,
HUN,LTINT,TOT,PC_PA,M,2017-04,3.28,
HUN,LTINT,TOT,PC_PA,M,2017-05,3.1,
HUN,LTINT,TOT,PC_PA,M,2017-06,2.99,
HUN,LTINT,TOT,PC_PA,M,2017-07,3.1,
HUN,LTINT,TOT,PC_PA,M,2017-08,3.05,
HUN,LTINT,TOT,PC_PA,M,2017-09,2.76,
HUN,LTINT,TOT,PC_PA,M,2017-10,2.57,
HUN,LTINT,TOT,PC_PA,M,2017-11,2.23,
HUN,LTINT,TOT,PC_PA,M,2017-12,2.07,
HUN,LTINT,TOT,PC_PA,M,2018-01,2.06,
HUN,LTINT,TOT,PC_PA,M,2018-02,2.55,
HUN,LTINT,TOT,PC_PA,M,2018-03,2.6,
HUN,LTINT,TOT,PC_PA,M,2018-04,2.47,
HUN,LTINT,TOT,PC_PA,M,2018-05,2.92,
HUN,LTINT,TOT,PC_PA,M,2018-06,3.37,
HUN,LTINT,TOT,PC_PA,M,2018-07,3.39,
HUN,LTINT,TOT,PC_PA,M,2018-08,3.41,
HUN,LTINT,TOT,PC_PA,M,2018-09,3.57,
HUN,LTINT,TOT,PC_PA,M,2018-10,3.74,
HUN,LTINT,TOT,PC_PA,M,2018-11,3.47,
HUN,LTINT,TOT,PC_PA,M,2018-12,3.15,
HUN,LTINT,TOT,PC_PA,M,2019-01,2.85,
HUN,LTINT,TOT,PC_PA,M,2019-02,2.68,
HUN,LTINT,TOT,PC_PA,M,2019-03,3.03,
HUN,LTINT,TOT,PC_PA,M,2019-04,3.14,
HUN,LTINT,TOT,PC_PA,M,2019-05,3.19,
HUN,LTINT,TOT,PC_PA,M,2019-06,2.74,
HUN,LTINT,TOT,PC_PA,M,2019-07,2.33,
HUN,LTINT,TOT,PC_PA,M,2019-08,1.83,
HUN,LTINT,TOT,PC_PA,M,2019-09,2.02,
HUN,LTINT,TOT,PC_PA,M,2019-10,1.94,
HUN,LTINT,TOT,PC_PA,M,2019-11,1.95,
HUN,LTINT,TOT,PC_PA,M,2019-12,1.88,
HUN,LTINT,TOT,PC_PA,M,2020-01,2.08,
HUN,LTINT,TOT,PC_PA,M,2020-02,2.15,
HUN,LTINT,TOT,PC_PA,M,2020-03,2.43,
HUN,LTINT,TOT,PC_PA,M,2020-04,2.49,
HUN,LTINT,TOT,PC_PA,M,2020-05,1.99,
HUN,LTINT,TOT,PC_PA,M,2020-06,2.18,
HUN,LTINT,TOT,PC_PA,M,2020-07,2.23,
HUN,LTINT,TOT,PC_PA,M,2020-08,2.18,
HUN,LTINT,TOT,PC_PA,M,2020-09,2.39,
HUN,LTINT,TOT,PC_PA,M,2020-10,2.27,
HUN,LTINT,TOT,PC_PA,M,2020-11,2.15,
HUN,LTINT,TOT,PC_PA,M,2020-12,2.16,
HUN,LTINT,TOT,PC_PA,M,2021-01,2.22,
HUN,LTINT,TOT,PC_PA,M,2021-02,2.43,
HUN,LTINT,TOT,PC_PA,M,2021-03,2.68,
HUN,LTINT,TOT,PC_PA,M,2021-04,2.69,
HUN,LTINT,TOT,PC_PA,M,2021-05,2.94,
HUN,LTINT,TOT,PC_PA,M,2021-06,2.85,
HUN,LTINT,TOT,PC_PA,M,2021-07,2.83,
HUN,LTINT,TOT,PC_PA,M,2021-08,2.84,
HUN,LTINT,TOT,PC_PA,M,2021-09,3.09,
HUN,LTINT,TOT,PC_PA,M,2021-10,3.69,
HUN,LTINT,TOT,PC_PA,M,2021-11,4.07,
HUN,LTINT,TOT,PC_PA,M,2021-12,4.4,
HUN,LTINT,TOT,PC_PA,M,2022-01,4.71,
HUN,LTINT,TOT,PC_PA,M,2022-02,4.86,
HUN,LTINT,TOT,PC_PA,M,2022-03,5.92,
HUN,LTINT,TOT,PC_PA,M,2022-04,6.59,
HUN,LTINT,TOT,PC_PA,M,2022-05,7.2,
HUN,LTINT,TOT,PC_PA,M,2022-06,7.95,
HUN,LTINT,TOT,PC_PA,M,2022-07,8.51,
HUN,LTINT,TOT,PC_PA,M,2022-08,8.19,
HUN,LTINT,TOT,PC_PA,M,2022-09,9.23,
LUX,LTINT,TOT,PC_PA,M,2007-01,3.833318,
LUX,LTINT,TOT,PC_PA,M,2007-02,3.904316,
LUX,LTINT,TOT,PC_PA,M,2007-03,4.016136,
LUX,LTINT,TOT,PC_PA,M,2007-04,4.263684,
LUX,LTINT,TOT,PC_PA,M,2007-05,4.632545,
LUX,LTINT,TOT,PC_PA,M,2010-05,3.152167,
LUX,LTINT,TOT,PC_PA,M,2010-06,3.008591,
LUX,LTINT,TOT,PC_PA,M,2010-07,2.98,
LUX,LTINT,TOT,PC_PA,M,2010-08,2.65,
LUX,LTINT,TOT,PC_PA,M,2010-09,2.67,
LUX,LTINT,TOT,PC_PA,M,2010-10,2.73,
LUX,LTINT,TOT,PC_PA,M,2010-11,2.94,
LUX,LTINT,TOT,PC_PA,M,2010-12,3.32,
LUX,LTINT,TOT,PC_PA,M,2011-01,3.3,
LUX,LTINT,TOT,PC_PA,M,2011-02,3.45,
LUX,LTINT,TOT,PC_PA,M,2011-03,3.47,
LUX,LTINT,TOT,PC_PA,M,2011-04,3.58,
LUX,LTINT,TOT,PC_PA,M,2011-05,3.29,
LUX,LTINT,TOT,PC_PA,M,2011-06,3.15,
LUX,LTINT,TOT,PC_PA,M,2011-07,3.03,
LUX,LTINT,TOT,PC_PA,M,2011-08,2.59,
LUX,LTINT,TOT,PC_PA,M,2011-09,2.27,
LUX,LTINT,TOT,PC_PA,M,2011-10,2.37,
LUX,LTINT,TOT,PC_PA,M,2011-11,2.31,
LUX,LTINT,TOT,PC_PA,M,2011-12,2.27,
LUX,LTINT,TOT,PC_PA,M,2012-01,2.07,
LUX,LTINT,TOT,PC_PA,M,2012-02,2.03,
LUX,LTINT,TOT,PC_PA,M,2012-03,2.22,
LUX,LTINT,TOT,PC_PA,M,2012-04,2.22,
LUX,LTINT,TOT,PC_PA,M,2012-05,1.92,
LUX,LTINT,TOT,PC_PA,M,2012-06,1.82,
LUX,LTINT,TOT,PC_PA,M,2012-07,1.7,
LUX,LTINT,TOT,PC_PA,M,2012-08,1.66,
LUX,LTINT,TOT,PC_PA,M,2012-09,1.65,
LUX,LTINT,TOT,PC_PA,M,2012-10,1.62,
LUX,LTINT,TOT,PC_PA,M,2012-11,1.52,
LUX,LTINT,TOT,PC_PA,M,2012-12,1.43,
LUX,LTINT,TOT,PC_PA,M,2013-01,1.6,
LUX,LTINT,TOT,PC_PA,M,2013-02,1.69,
LUX,LTINT,TOT,PC_PA,M,2013-03,1.54,
LUX,LTINT,TOT,PC_PA,M,2013-04,1.41,
LUX,LTINT,TOT,PC_PA,M,2013-05,1.47,
LUX,LTINT,TOT,PC_PA,M,2013-06,1.75,
LUX,LTINT,TOT,PC_PA,M,2013-07,2.02,
LUX,LTINT,TOT,PC_PA,M,2013-08,2.2,
LUX,LTINT,TOT,PC_PA,M,2013-09,2.27,
LUX,LTINT,TOT,PC_PA,M,2013-10,2.14,
LUX,LTINT,TOT,PC_PA,M,2013-11,2.01,
LUX,LTINT,TOT,PC_PA,M,2013-12,2.1,
LUX,LTINT,TOT,PC_PA,M,2014-01,2.06,
LUX,LTINT,TOT,PC_PA,M,2014-02,1.87,
LUX,LTINT,TOT,PC_PA,M,2014-03,1.8,
LUX,LTINT,TOT,PC_PA,M,2014-04,1.71,
LUX,LTINT,TOT,PC_PA,M,2014-05,1.57,
LUX,LTINT,TOT,PC_PA,M,2014-06,1.44,
LUX,LTINT,TOT,PC_PA,M,2014-07,1.26,
LUX,LTINT,TOT,PC_PA,M,2014-08,1.08,
LUX,LTINT,TOT,PC_PA,M,2014-09,0.98,
LUX,LTINT,TOT,PC_PA,M,2014-10,0.87,
LUX,LTINT,TOT,PC_PA,M,2014-11,0.75,
LUX,LTINT,TOT,PC_PA,M,2014-12,0.65,
LUX,LTINT,TOT,PC_PA,M,2015-01,0.47,
LUX,LTINT,TOT,PC_PA,M,2015-02,0.4,
LUX,LTINT,TOT,PC_PA,M,2015-03,0.16,
LUX,LTINT,TOT,PC_PA,M,2015-04,0.06,
LUX,LTINT,TOT,PC_PA,M,2015-05,0.42,
LUX,LTINT,TOT,PC_PA,M,2015-06,0.65,
LUX,LTINT,TOT,PC_PA,M,2015-07,0.56,
LUX,LTINT,TOT,PC_PA,M,2015-08,0.45,
LUX,LTINT,TOT,PC_PA,M,2015-09,0.43,
LUX,LTINT,TOT,PC_PA,M,2015-10,0.31,
LUX,LTINT,TOT,PC_PA,M,2015-11,0.25,
LUX,LTINT,TOT,PC_PA,M,2015-12,0.27,
LUX,LTINT,TOT,PC_PA,M,2016-01,0.72,
LUX,LTINT,TOT,PC_PA,M,2016-02,0.43,
LUX,LTINT,TOT,PC_PA,M,2016-03,0.41,
LUX,LTINT,TOT,PC_PA,M,2016-04,0.34,
LUX,LTINT,TOT,PC_PA,M,2016-05,0.33,
LUX,LTINT,TOT,PC_PA,M,2016-06,0.17,
LUX,LTINT,TOT,PC_PA,M,2016-07,0,
LUX,LTINT,TOT,PC_PA,M,2016-08,-0.05,
LUX,LTINT,TOT,PC_PA,M,2016-09,-0.03,
LUX,LTINT,TOT,PC_PA,M,2016-10,0.07,
LUX,LTINT,TOT,PC_PA,M,2016-11,0.28,
LUX,LTINT,TOT,PC_PA,M,2016-12,0.39,
LUX,LTINT,TOT,PC_PA,M,2017-01,0.43,
LUX,LTINT,TOT,PC_PA,M,2017-02,0.55,
LUX,LTINT,TOT,PC_PA,M,2017-03,0.6,
LUX,LTINT,TOT,PC_PA,M,2017-04,0.49,
LUX,LTINT,TOT,PC_PA,M,2017-05,0.57,
LUX,LTINT,TOT,PC_PA,M,2017-06,0.52,
LUX,LTINT,TOT,PC_PA,M,2017-07,0.69,
LUX,LTINT,TOT,PC_PA,M,2017-08,0.57,
LUX,LTINT,TOT,PC_PA,M,2017-09,0.55,
LUX,LTINT,TOT,PC_PA,M,2017-10,0.57,
LUX,LTINT,TOT,PC_PA,M,2017-11,0.5,
LUX,LTINT,TOT,PC_PA,M,2017-12,0.48,
LUX,LTINT,TOT,PC_PA,M,2018-01,0.63,
LUX,LTINT,TOT,PC_PA,M,2018-02,0.78,
LUX,LTINT,TOT,PC_PA,M,2018-03,0.68,
LUX,LTINT,TOT,PC_PA,M,2018-04,0.62,
LUX,LTINT,TOT,PC_PA,M,2018-05,0.61,
LUX,LTINT,TOT,PC_PA,M,2018-06,0.54,
LUX,LTINT,TOT,PC_PA,M,2018-07,0.47,
LUX,LTINT,TOT,PC_PA,M,2018-08,0.47,
LUX,LTINT,TOT,PC_PA,M,2018-09,0.51,
LUX,LTINT,TOT,PC_PA,M,2018-10,0.56,
LUX,LTINT,TOT,PC_PA,M,2018-11,0.5,
LUX,LTINT,TOT,PC_PA,M,2018-12,0.42,
LUX,LTINT,TOT,PC_PA,M,2019-01,0.37,
LUX,LTINT,TOT,PC_PA,M,2019-02,0.26,
LUX,LTINT,TOT,PC_PA,M,2019-03,0.17,
LUX,LTINT,TOT,PC_PA,M,2019-04,0.11,
LUX,LTINT,TOT,PC_PA,M,2019-05,0.02,
LUX,LTINT,TOT,PC_PA,M,2019-06,-0.16,
LUX,LTINT,TOT,PC_PA,M,2019-07,-0.28,
LUX,LTINT,TOT,PC_PA,M,2019-08,-0.54,
LUX,LTINT,TOT,PC_PA,M,2019-09,-0.5,
LUX,LTINT,TOT,PC_PA,M,2019-10,-0.4,
LUX,LTINT,TOT,PC_PA,M,2019-11,-0.27,
LUX,LTINT,TOT,PC_PA,M,2019-12,-0.23,
LUX,LTINT,TOT,PC_PA,M,2020-01,-0.25,
LUX,LTINT,TOT,PC_PA,M,2020-02,-0.43,
LUX,LTINT,TOT,PC_PA,M,2020-03,-0.36,
LUX,LTINT,TOT,PC_PA,M,2020-04,-0.25,
LUX,LTINT,TOT,PC_PA,M,2020-05,-0.32,
LUX,LTINT,TOT,PC_PA,M,2020-06,-0.34,
LUX,LTINT,TOT,PC_PA,M,2020-07,-0.43,
LUX,LTINT,TOT,PC_PA,M,2020-08,-0.45,
LUX,LTINT,TOT,PC_PA,M,2020-09,-0.5,
LUX,LTINT,TOT,PC_PA,M,2020-10,-0.54,
LUX,LTINT,TOT,PC_PA,M,2020-11,-0.54,
LUX,LTINT,TOT,PC_PA,M,2020-12,-0.55,
LUX,LTINT,TOT,PC_PA,M,2021-01,-0.54,
LUX,LTINT,TOT,PC_PA,M,2021-02,-0.45,
LUX,LTINT,TOT,PC_PA,M,2021-03,-0.4,
LUX,LTINT,TOT,PC_PA,M,2021-04,-0.38,
LUX,LTINT,TOT,PC_PA,M,2021-05,-0.31,
LUX,LTINT,TOT,PC_PA,M,2021-06,-0.33,
LUX,LTINT,TOT,PC_PA,M,2021-07,-0.4,
LUX,LTINT,TOT,PC_PA,M,2021-08,-0.47,
LUX,LTINT,TOT,PC_PA,M,2021-09,-0.37,
LUX,LTINT,TOT,PC_PA,M,2021-10,-0.2,
LUX,LTINT,TOT,PC_PA,M,2021-11,-0.21,
LUX,LTINT,TOT,PC_PA,M,2021-12,-0.22,
LUX,LTINT,TOT,PC_PA,M,2022-01,-0.04,
LUX,LTINT,TOT,PC_PA,M,2022-02,0.4,
LUX,LTINT,TOT,PC_PA,M,2022-03,0.55,
LUX,LTINT,TOT,PC_PA,M,2022-04,1.39,
LUX,LTINT,TOT,PC_PA,M,2022-05,1.66,
LUX,LTINT,TOT,PC_PA,M,2022-06,2.16,
LUX,LTINT,TOT,PC_PA,M,2022-07,1.85,
LUX,LTINT,TOT,PC_PA,M,2022-08,1.84,
DNK,LTINT,TOT,PC_PA,M,2007-01,3.996,
DNK,LTINT,TOT,PC_PA,M,2007-02,4.054,
DNK,LTINT,TOT,PC_PA,M,2007-03,3.958,
DNK,LTINT,TOT,PC_PA,M,2007-04,4.182,
DNK,LTINT,TOT,PC_PA,M,2007-05,4.336,
DNK,LTINT,TOT,PC_PA,M,2007-06,4.645,
DNK,LTINT,TOT,PC_PA,M,2007-07,4.582,
DNK,LTINT,TOT,PC_PA,M,2007-08,4.391,
DNK,LTINT,TOT,PC_PA,M,2007-09,4.357,
DNK,LTINT,TOT,PC_PA,M,2007-10,4.394,
DNK,LTINT,TOT,PC_PA,M,2007-11,4.208,
DNK,LTINT,TOT,PC_PA,M,2007-12,4.334,
DNK,LTINT,TOT,PC_PA,M,2008-01,4.149,
DNK,LTINT,TOT,PC_PA,M,2008-02,4.082,
DNK,LTINT,TOT,PC_PA,M,2008-03,4.037,
DNK,LTINT,TOT,PC_PA,M,2008-04,4.285,
DNK,LTINT,TOT,PC_PA,M,2008-05,4.415,
DNK,LTINT,TOT,PC_PA,M,2008-06,4.824,
DNK,LTINT,TOT,PC_PA,M,2008-07,4.777,
DNK,LTINT,TOT,PC_PA,M,2008-08,4.486,
DNK,LTINT,TOT,PC_PA,M,2008-09,4.373,
DNK,LTINT,TOT,PC_PA,M,2008-10,4.427,
DNK,LTINT,TOT,PC_PA,M,2008-11,4.057,
DNK,LTINT,TOT,PC_PA,M,2008-12,3.5,
DNK,LTINT,TOT,PC_PA,M,2009-01,3.442,
DNK,LTINT,TOT,PC_PA,M,2009-02,3.55,
DNK,LTINT,TOT,PC_PA,M,2009-03,3.44,
DNK,LTINT,TOT,PC_PA,M,2009-04,3.499,
DNK,LTINT,TOT,PC_PA,M,2009-05,3.618,
DNK,LTINT,TOT,PC_PA,M,2009-06,3.756,
DNK,LTINT,TOT,PC_PA,M,2009-07,3.736,
DNK,LTINT,TOT,PC_PA,M,2009-08,3.602,
DNK,LTINT,TOT,PC_PA,M,2009-09,3.646,
DNK,LTINT,TOT,PC_PA,M,2009-10,3.596,
DNK,LTINT,TOT,PC_PA,M,2009-11,3.622,
DNK,LTINT,TOT,PC_PA,M,2009-12,3.529,
DNK,LTINT,TOT,PC_PA,M,2010-01,3.568,
DNK,LTINT,TOT,PC_PA,M,2010-02,3.496,
DNK,LTINT,TOT,PC_PA,M,2010-03,3.4,
DNK,LTINT,TOT,PC_PA,M,2010-04,3.343,
DNK,LTINT,TOT,PC_PA,M,2010-05,2.928,
DNK,LTINT,TOT,PC_PA,M,2010-06,2.701,
DNK,LTINT,TOT,PC_PA,M,2010-07,2.716,
DNK,LTINT,TOT,PC_PA,M,2010-08,2.446,
DNK,LTINT,TOT,PC_PA,M,2010-09,2.395,
DNK,LTINT,TOT,PC_PA,M,2010-10,2.456,
DNK,LTINT,TOT,PC_PA,M,2010-11,2.652,
DNK,LTINT,TOT,PC_PA,M,2010-12,3.012,
DNK,LTINT,TOT,PC_PA,M,2011-01,3.052,
DNK,LTINT,TOT,PC_PA,M,2011-02,3.23,
DNK,LTINT,TOT,PC_PA,M,2011-03,3.289,
DNK,LTINT,TOT,PC_PA,M,2011-04,3.416,
DNK,LTINT,TOT,PC_PA,M,2011-05,3.131,
DNK,LTINT,TOT,PC_PA,M,2011-06,2.958,
DNK,LTINT,TOT,PC_PA,M,2011-07,3.016,
DNK,LTINT,TOT,PC_PA,M,2011-08,2.494,
DNK,LTINT,TOT,PC_PA,M,2011-09,2.071,
DNK,LTINT,TOT,PC_PA,M,2011-10,2.232,
DNK,LTINT,TOT,PC_PA,M,2011-11,2.005,
DNK,LTINT,TOT,PC_PA,M,2011-12,1.857,
DNK,LTINT,TOT,PC_PA,M,2012-01,1.735,
DNK,LTINT,TOT,PC_PA,M,2012-02,1.844,
DNK,LTINT,TOT,PC_PA,M,2012-03,1.887,
DNK,LTINT,TOT,PC_PA,M,2012-04,1.713,
DNK,LTINT,TOT,PC_PA,M,2012-05,1.369,
DNK,LTINT,TOT,PC_PA,M,2012-06,1.255,
DNK,LTINT,TOT,PC_PA,M,2012-07,1.1,
DNK,LTINT,TOT,PC_PA,M,2012-08,1.149,
DNK,LTINT,TOT,PC_PA,M,2012-09,1.31,
DNK,LTINT,TOT,PC_PA,M,2012-10,1.292,
DNK,LTINT,TOT,PC_PA,M,2012-11,1.113,
DNK,LTINT,TOT,PC_PA,M,2012-12,1.074,
DNK,LTINT,TOT,PC_PA,M,2013-01,1.612,
DNK,LTINT,TOT,PC_PA,M,2013-02,1.729,
DNK,LTINT,TOT,PC_PA,M,2013-03,1.588,
DNK,LTINT,TOT,PC_PA,M,2013-04,1.415,
DNK,LTINT,TOT,PC_PA,M,2013-05,1.454,
DNK,LTINT,TOT,PC_PA,M,2013-06,1.722,
DNK,LTINT,TOT,PC_PA,M,2013-07,1.765,
DNK,LTINT,TOT,PC_PA,M,2013-08,1.94,
DNK,LTINT,TOT,PC_PA,M,2013-09,2.099,
DNK,LTINT,TOT,PC_PA,M,2013-10,1.934,
DNK,LTINT,TOT,PC_PA,M,2013-11,1.797,
DNK,LTINT,TOT,PC_PA,M,2013-12,1.885,
DNK,LTINT,TOT,PC_PA,M,2014-01,1.856,
DNK,LTINT,TOT,PC_PA,M,2014-02,1.673,
DNK,LTINT,TOT,PC_PA,M,2014-03,1.614,
DNK,LTINT,TOT,PC_PA,M,2014-04,1.565,
DNK,LTINT,TOT,PC_PA,M,2014-05,1.469,
DNK,LTINT,TOT,PC_PA,M,2014-06,1.377,
DNK,LTINT,TOT,PC_PA,M,2014-07,1.235,
DNK,LTINT,TOT,PC_PA,M,2014-08,1.066,
DNK,LTINT,TOT,PC_PA,M,2014-09,0.959,
DNK,LTINT,TOT,PC_PA,M,2014-10,1.127,
DNK,LTINT,TOT,PC_PA,M,2014-11,1.025,
DNK,LTINT,TOT,PC_PA,M,2014-12,0.932,
DNK,LTINT,TOT,PC_PA,M,2015-01,0.626,
DNK,LTINT,TOT,PC_PA,M,2015-02,0.2,
DNK,LTINT,TOT,PC_PA,M,2015-03,0.295,
DNK,LTINT,TOT,PC_PA,M,2015-04,0.246,
DNK,LTINT,TOT,PC_PA,M,2015-05,0.73,
DNK,LTINT,TOT,PC_PA,M,2015-06,1,
DNK,LTINT,TOT,PC_PA,M,2015-07,0.943,
DNK,LTINT,TOT,PC_PA,M,2015-08,0.842,
DNK,LTINT,TOT,PC_PA,M,2015-09,0.928,
DNK,LTINT,TOT,PC_PA,M,2015-10,0.83,
DNK,LTINT,TOT,PC_PA,M,2015-11,0.812,
DNK,LTINT,TOT,PC_PA,M,2015-12,0.834,
DNK,LTINT,TOT,PC_PA,M,2016-01,0.786,
DNK,LTINT,TOT,PC_PA,M,2016-02,0.545,
DNK,LTINT,TOT,PC_PA,M,2016-03,0.508,
DNK,LTINT,TOT,PC_PA,M,2016-04,0.396,
DNK,LTINT,TOT,PC_PA,M,2016-05,0.414,
DNK,LTINT,TOT,PC_PA,M,2016-06,0.225,
DNK,LTINT,TOT,PC_PA,M,2016-07,0.073,
DNK,LTINT,TOT,PC_PA,M,2016-08,0.038,
DNK,LTINT,TOT,PC_PA,M,2016-09,0.014,
DNK,LTINT,TOT,PC_PA,M,2016-10,0.132,
DNK,LTINT,TOT,PC_PA,M,2016-11,0.324,
DNK,LTINT,TOT,PC_PA,M,2016-12,0.389,
DNK,LTINT,TOT,PC_PA,M,2017-01,0.373,
